ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,ax3,ay3,az3,gx3,gy3,gz3,ax4,ay4,az4,gx4,gy4,gz4,ax5,ay5,az5,gx5,gy5,gz5,ax6,ay6,az6,gx6,gy6,gz6,ax7,ay7,az7,gx7,gy7,gz7,ax8,ay8,az8,gx8,gy8,gz8,ax9,ay9,az9,gx9,gy9,gz9,ax10,ay10,az10,gx10,gy10,gz10,ax11,ay11,az11,gx11,gy11,gz11,ax12,ay12,az12,gx12,gy12,gz12,ax13,ay13,az13,gx13,gy13,gz13,ax14,ay14,az14,gx14,gy14,gz14,label
0.17,0.26,1.68,84.13,-92.37,81.94,2.19,-1.67,-1.25,90.44,-146.06,64.37,2.22,4.78,-16.75,49.06,-81.06,3.69,-17.03,-2.46,-5.2,-41.13,583.56,285.5,-11.6,-6.89,8.81,-25.31,49.25,93.0,1.49,0.78,-2.55,-61.13,-58.87,-40.06,0.11,-0.41,-0.87,42.5,-21.37,1.19,-0.69,-0.31,0.26,-5.19,-1.56,-10.81,-0.1,-0.03,-0.07,-16.12,-8.44,-21.44,0.23,0.1,-0.15,12.44,-18.81,-9.94,0.52,-0.05,0.14,9.0,-13.88,-5.19,0.38,-0.49,0.07,-2.69,-4.56,-2.06,0.02,-0.51,-0.16,0.69,-2.75,1.31,0.15,-0.67,0.13,1.87,0.06,-0.81,-0.14,-0.31,0.09,-0.25,-0.13,-0.37,leftSwap
0.8,-1.09,1.93,21.06,-87.25,94.75,6.08,0.87,-4.84,259.44,-144.19,62.13,-6.09,9.63,-13.39,-177.06,581.75,135.25,-18.02,-6.19,6.08,39.56,374.44,207.87,-2.42,-1.06,2.95,25.62,-54.0,-38.06,0.97,0.68,-1.83,52.19,-33.5,-11.12,-0.35,-0.3,-0.14,12.81,-8.5,16.37,-0.52,-0.5,0.81,4.0,-3.0,-7.19,-0.05,-0.59,-0.14,2.56,-2.06,-14.31,-0.09,-0.3,0.16,0.13,-7.19,1.62,0.02,-1.21,0.28,-9.56,-7.81,3.25,0.09,-0.42,-0.12,2.25,-6.81,-3.0,-0.2,-0.49,-0.02,-1.12,-1.06,0.62,-0.12,-0.43,-0.03,0.56,-1.37,-2.81,-0.14,-0.26,0.03,-3.81,-1.31,-1.75,leftSwap
2.22,0.31,-0.1,162.44,-106.63,65.62,3.57,6.06,-11.45,120.25,-68.0,109.87,-7.95,-0.22,0.55,-4.12,604.19,229.94,-13.08,-1.66,5.89,39.44,249.94,128.5,-1.27,0.46,1.02,35.13,-31.5,-23.19,0.31,-0.59,-1.13,34.0,-26.25,-13.31,0.0,-0.41,0.03,1.81,-2.25,-3.62,0.17,-0.2,0.21,-7.44,-3.87,-10.81,-0.37,-0.5,0.23,3.19,-15.5,-4.5,1.0,-0.01,-0.31,-0.25,-21.56,-10.56,0.3,-0.06,-0.36,0.37,-9.06,-0.19,0.11,-0.39,-0.21,6.44,-0.88,-0.13,-0.14,-0.24,-0.06,0.81,1.94,-0.13,-0.09,-0.05,-0.02,-4.44,1.19,-0.5,-0.23,-0.11,-0.05,-3.69,-1.94,-0.31,leftSwap
1.29,-0.03,1.57,190.19,-92.62,95.06,2.93,0.18,-3.33,116.94,-96.06,89.19,-2.81,6.01,-12.57,97.81,33.13,81.63,-13.15,0.57,0.16,52.19,551.44,163.25,-11.84,-6.59,6.83,17.5,39.5,29.31,1.27,-1.9,-3.02,-57.5,-62.62,5.94,-0.22,0.0,-0.86,49.81,-18.06,1.81,-0.43,0.1,0.2,-16.75,-4.87,-27.19,-0.34,-0.03,0.02,-3.94,-17.81,-15.19,-0.03,-0.03,-0.22,-6.56,-20.06,-5.87,-0.01,0.03,-0.13,-7.87,-14.87,-4.81,0.27,0.12,-0.15,-0.13,-13.44,-5.06,-0.02,-0.32,-0.07,2.94,-10.81,-0.69,-0.23,-0.47,-0.14,-0.31,-5.12,-4.87,-0.03,-0.23,-0.15,3.0,-5.37,-5.94,leftSwap
3.14,1.68,0.93,187.31,-140.88,16.56,1.8,14.66,-15.91,319.56,-165.25,98.31,-15.67,1.3,-16.75,-393.88,788.0,291.12,-17.8,-8.11,8.46,98.81,192.75,206.38,1.82,0.54,-0.15,-14.06,-69.62,-54.88,0.02,-0.51,-1.63,27.81,0.0,-19.56,-0.08,-0.04,0.28,9.94,17.0,-5.62,0.01,-0.27,0.46,5.56,5.06,-10.0,-0.74,-0.48,0.37,-9.75,-10.0,-2.69,-0.49,-0.41,-0.2,-2.69,-13.88,-5.0,-0.33,-0.15,-0.21,-19.44,-15.0,-9.63,0.03,0.19,-0.26,1.25,-14.44,-1.69,-0.01,-0.08,-0.07,1.75,-7.56,-0.69,-0.21,-0.23,-0.04,-1.19,-2.19,-2.31,-0.28,-0.24,0.01,-4.0,-0.5,0.13,leftSwap
2.66,3.36,1.47,113.06,-136.31,90.31,5.48,0.88,-13.36,36.44,-119.19,79.12,-12.45,2.21,-14.07,-284.06,769.37,208.19,-18.47,-5.53,8.52,99.13,239.81,194.87,0.53,1.31,0.19,0.56,-65.19,-43.63,0.57,1.25,-1.01,52.06,-7.81,-22.94,-0.39,-0.41,-0.05,-12.25,1.62,-5.19,-0.11,0.11,0.36,1.25,-3.19,-11.5,-0.09,0.01,0.17,-3.19,-9.63,-8.88,-0.16,-0.37,-0.16,3.19,-9.25,-7.12,0.01,-0.43,-0.13,3.81,-7.56,-5.44,-0.15,-0.44,0.01,3.56,-9.19,-7.25,-0.09,-0.35,0.03,6.19,-11.69,-5.0,0.2,-0.02,0.08,2.44,-11.88,-5.62,-0.2,-0.35,0.07,4.75,-11.25,-0.25,leftSwap
0.44,-0.19,2.12,34.63,-76.06,69.25,0.2,-2.21,0.77,64.19,-85.19,45.12,3.82,6.9,-15.55,280.06,-190.62,-16.19,-16.94,8.01,-9.37,-178.69,808.31,218.0,-14.78,-12.1,8.47,2.0,78.37,98.19,1.7,-0.02,-3.39,-26.06,-100.06,-48.31,0.36,0.67,-1.35,87.37,0.44,5.25,-0.67,-0.54,0.91,-21.75,3.44,-12.88,-0.05,0.12,0.53,-25.88,-4.87,-20.12,0.07,0.13,-0.25,5.5,-8.81,-7.25,-0.37,-0.56,-0.22,4.25,-6.62,-6.19,-0.26,-0.15,-0.04,-1.44,-5.12,-8.44,-0.45,-0.19,-0.1,1.62,-9.88,-9.19,-0.44,-0.46,-0.02,-0.19,-10.19,-11.69,-0.54,-0.66,-0.09,-4.69,-13.06,-15.75,leftSwap
-0.22,-1.83,-0.72,-10.75,-122.81,62.13,1.06,-3.43,-5.16,8.25,-105.06,-7.0,-1.87,6.83,-17.48,223.5,252.62,14.44,-17.58,3.21,-2.17,-202.87,605.75,246.69,-5.67,-6.41,5.55,60.38,-23.25,-21.94,2.73,-0.54,-2.26,-107.0,-56.0,-36.38,0.07,0.31,-1.38,-6.44,6.5,19.87,-0.37,-0.29,0.24,-6.87,17.06,0.06,-0.55,-0.33,0.41,-2.81,5.44,-4.94,-0.19,-0.35,0.0,6.0,-0.94,-2.06,-0.09,-0.52,-0.02,-5.75,0.19,-2.87,-0.18,-0.34,-0.3,1.0,-5.19,-0.13,-0.03,-0.23,-0.05,4.87,-7.12,1.5,-0.1,-0.13,0.17,4.0,-4.31,-0.62,-0.1,-0.45,0.02,1.62,-9.63,-3.81,leftSwap
0.79,-1.5,0.24,22.75,-109.25,74.81,1.07,-2.14,-3.77,39.88,-72.87,26.44,-1.33,3.15,-12.4,194.06,175.56,26.19,-7.67,5.77,2.23,69.31,460.19,64.69,-9.57,-2.24,7.38,59.69,183.75,8.5,-0.77,-0.93,1.14,-61.81,-36.19,-35.38,0.06,-0.25,-1.21,4.56,-54.13,-4.75,0.05,-0.06,-0.12,6.62,-29.0,3.31,-0.08,-0.72,0.0,2.81,-22.81,-5.62,-0.06,-1.65,-0.08,-0.69,-20.0,-3.0,0.01,0.05,-0.25,14.13,-18.75,3.0,-0.12,-0.67,0.04,2.25,-16.19,2.31,-0.15,-0.52,-0.23,21.75,-18.44,-2.06,0.05,-0.29,-0.21,-2.06,-17.44,-2.69,-0.09,-0.07,-0.16,2.06,-14.25,-4.94,leftSwap
0.6,-0.23,1.19,58.44,-139.69,48.25,2.91,1.67,-7.19,40.94,-120.13,53.06,-3.16,4.99,-4.83,111.81,357.62,112.88,-12.38,-5.72,0.83,-57.75,345.69,210.38,-3.53,-4.25,4.98,32.0,-0.56,-1.87,0.11,-1.34,-0.67,-9.38,-30.69,-45.19,0.0,-0.29,-1.4,38.75,-19.31,10.06,0.17,0.09,0.46,11.31,-0.37,0.94,0.08,-0.12,0.19,1.12,-2.19,-7.81,0.27,-0.58,-0.44,-5.0,-5.06,-1.62,-0.16,-0.56,-0.03,0.0,1.25,2.94,-0.47,-0.36,0.27,-3.19,-0.13,0.75,-0.28,-0.47,0.03,-3.0,-5.25,-0.69,-0.2,-0.13,-0.06,0.13,-5.69,-0.5,-0.21,-0.46,-0.18,3.0,-5.81,-3.25,leftSwap
0.9,0.61,0.21,22.69,-38.25,-22.87,0.18,0.02,-0.15,21.69,-35.75,1.5,0.12,0.23,0.24,31.75,-39.5,22.44,0.47,-0.83,-0.14,66.12,-38.19,36.63,0.29,-0.45,1.14,43.31,-50.06,29.56,2.36,0.39,-0.68,47.81,-94.44,22.94,2.11,2.99,-11.35,239.12,-67.44,45.81,-6.84,1.07,-4.79,-103.25,740.12,78.25,-15.73,-2.74,7.42,52.5,207.0,148.38,-0.63,-1.77,1.43,-29.75,-73.69,-61.81,0.61,0.67,-2.27,67.44,-33.31,-19.87,0.84,-0.5,-0.57,29.63,-24.0,2.06,0.63,-0.14,0.3,1.81,-11.31,-11.38,0.75,-0.25,0.02,-3.31,-5.37,-1.0,0.07,-0.68,-0.24,-3.06,-4.19,6.87,leftSwap
2.05,0.19,1.55,61.31,-117.62,26.5,5.93,3.49,-8.68,122.25,-135.44,24.69,-7.02,2.25,-17.07,-97.81,614.75,142.19,-15.86,-8.25,3.49,20.56,249.56,155.31,-3.4,-2.17,1.89,48.06,-43.5,-35.63,1.19,0.12,-2.32,16.5,-47.25,-30.19,0.81,0.01,-0.42,29.06,-16.62,8.19,0.52,-0.22,0.19,-7.44,0.37,-5.19,0.27,0.09,-0.1,1.62,-0.62,2.06,-0.14,0.09,-0.14,-0.37,0.37,2.56,-0.16,-0.47,-0.01,2.0,-4.44,-5.06,0.19,-0.82,-0.15,-6.62,-5.75,-11.19,0.29,-0.84,-0.15,3.12,-7.25,-3.37,0.07,-0.72,-0.05,0.19,-8.31,-4.25,0.26,-0.48,-0.2,6.19,-12.13,-8.44,leftSwap
0.17,-0.98,0.43,2.69,-90.94,39.88,1.13,-2.6,-2.56,45.38,-95.56,-10.88,0.38,8.38,-17.21,170.94,178.81,18.87,-12.29,5.58,-3.01,-138.5,521.5,233.13,-11.35,-6.81,6.85,41.13,82.31,33.13,2.08,0.1,-1.45,-3.12,-73.94,-51.06,0.32,0.32,-0.73,31.94,-29.81,5.31,-0.57,0.2,0.11,-1.94,4.5,-7.12,-0.3,-0.46,-0.23,3.75,-13.13,-19.62,-0.23,-0.51,-0.07,0.37,-24.94,-8.19,0.08,0.07,-0.06,2.37,-23.38,-3.19,0.0,-0.31,-0.15,-1.44,-16.44,-1.94,-0.21,-0.29,-0.3,-0.37,-19.06,-5.94,0.0,-0.33,-0.18,-0.56,-18.19,-6.44,0.09,-0.39,-0.21,1.69,-17.19,-5.25,leftSwap
0.52,-0.15,1.6,-26.69,-50.0,14.56,0.26,-0.89,0.13,18.81,-68.25,6.69,6.13,8.04,-16.44,118.25,-104.56,-11.06,-9.36,4.48,-4.1,-14.06,670.06,168.5,-16.55,-5.63,5.95,83.62,185.56,107.63,0.98,1.36,0.28,-0.62,-75.56,-61.13,1.43,0.19,-1.29,53.81,-36.44,11.75,-0.01,-0.43,-0.1,7.56,-20.44,14.31,0.11,0.86,-0.12,-37.38,-13.62,-11.19,0.22,-1.38,-0.34,-40.94,-11.19,-10.56,0.22,-0.07,-0.12,-10.75,-11.31,-3.31,-0.02,-0.5,-0.23,-14.87,-8.38,-4.31,0.34,-0.21,-0.13,0.19,-14.25,2.87,0.38,-0.33,-0.16,-0.75,-12.37,0.19,-0.11,-0.47,-0.26,5.75,-5.69,-0.06,leftSwap
0.87,-0.03,0.25,48.75,-83.75,56.31,1.47,-2.55,-1.37,-135.69,-113.69,-21.06,1.77,10.7,-16.1,272.88,27.62,-7.06,-10.29,3.89,1.57,-119.5,519.94,194.37,-11.2,-4.98,6.15,76.56,89.31,62.5,1.18,-0.98,-1.05,-46.63,-48.56,-54.81,0.63,1.43,-0.56,24.69,-28.38,-1.87,-0.4,0.0,0.49,5.0,-6.87,-3.94,0.13,-0.35,0.07,-7.37,-13.62,-13.44,0.08,-0.25,-0.16,-1.12,-14.44,-3.06,0.12,-0.14,0.0,1.5,-7.56,1.87,-0.06,-0.55,0.01,-1.25,-5.44,-2.31,0.21,0.05,0.02,7.37,-5.94,-0.94,-0.02,-0.45,-0.01,2.56,-1.87,1.81,0.07,-0.45,0.01,2.81,-2.37,-0.37,leftSwap
2.18,-0.47,-0.63,60.88,-114.94,41.88,6.45,6.19,-12.94,175.12,-117.62,58.25,-5.42,4.04,-3.79,92.94,695.06,151.44,-15.66,-5.51,10.78,45.25,154.25,133.37,2.2,2.26,-0.47,-4.87,-70.19,-54.31,1.33,-1.06,-2.33,64.56,-8.31,-2.25,-0.4,-0.25,0.4,17.75,15.06,6.37,-0.25,-0.31,0.5,-10.88,13.25,-10.0,-0.01,-0.01,-0.15,-4.81,-3.06,-1.31,-0.01,0.07,-0.21,-0.13,-3.19,-0.31,-0.26,-0.47,-0.28,6.81,-6.06,0.88,0.0,-0.6,-0.12,3.06,-4.87,-1.31,0.15,-0.36,-0.08,0.81,-6.06,-4.19,0.07,-0.21,-0.11,-0.37,-5.56,-1.31,-0.13,-0.4,-0.2,-1.5,-5.5,-2.31,leftSwap
1.76,-0.26,0.82,-30.88,-59.44,-7.44,7.8,1.93,-12.98,94.56,-101.19,-8.38,-5.94,6.2,-2.85,-0.44,620.75,132.37,-10.6,-3.14,5.57,52.81,229.81,124.81,-2.55,-1.34,2.66,3.62,12.25,-2.56,0.68,-0.54,-0.98,37.0,-29.25,-3.56,-0.27,-0.67,0.06,1.19,-12.25,-0.19,-0.3,0.12,0.02,10.94,-13.31,-7.5,0.08,0.37,-0.24,14.87,-14.63,-1.81,0.03,-0.57,-0.14,11.88,-14.56,5.5,-0.08,-0.64,-0.04,-4.69,-9.38,1.75,0.09,-0.71,-0.15,1.5,-9.75,-0.75,-0.03,-0.35,-0.15,11.75,-10.69,-5.0,-0.08,-0.42,-0.03,3.0,-10.81,-2.25,-0.39,-0.23,-0.1,6.0,-12.19,0.62,leftSwap
1.33,-0.88,0.74,40.94,-68.94,23.69,4.24,-0.79,-5.47,73.81,-97.75,44.88,-4.25,3.47,-11.47,34.19,533.69,45.63,-14.57,-1.46,1.29,-119.5,367.81,179.94,-3.69,-3.29,4.46,22.31,-41.44,-9.75,1.07,0.61,-2.74,3.19,-58.44,-8.81,0.06,-0.74,-0.83,27.31,-18.12,4.5,-0.04,0.27,0.42,-13.0,-6.31,-9.06,-0.01,0.24,0.14,9.31,-11.56,-5.69,0.11,-0.42,0.02,7.25,-7.87,1.44,0.12,-0.55,0.13,7.06,-4.37,-2.0,0.08,-0.44,-0.14,4.31,-4.87,-2.25,0.24,-0.55,-0.06,5.37,-5.06,0.0,-0.04,-0.87,0.0,-3.94,-4.37,-2.44,-0.21,-0.65,-0.02,-1.19,-2.81,-3.75,leftSwap
0.81,0.23,1.06,-14.56,-58.75,26.44,0.84,-2.64,-3.19,-70.06,-103.44,3.0,1.07,10.11,-15.7,259.31,224.12,90.56,-18.3,-0.38,-6.8,-194.87,540.5,253.25,-6.56,-3.8,5.32,2.69,-10.06,-14.0,0.76,-1.39,-3.49,-16.62,-26.62,-34.88,0.16,0.24,-0.73,20.75,9.25,16.44,-0.72,0.02,0.6,-14.19,9.13,-4.31,0.18,0.43,-0.23,11.5,3.62,-5.19,-0.23,-0.35,-0.05,0.69,-4.5,-1.56,0.01,-0.13,-0.16,-0.44,-6.56,-2.56,0.43,-0.17,-0.12,3.44,-6.37,-1.37,0.17,-0.03,-0.15,-17.19,-1.56,-3.12,-0.13,-0.3,-0.06,-4.87,-6.44,-2.81,-0.02,-0.23,-0.09,4.31,-9.0,-5.06,leftSwap
1.0,-0.25,1.67,19.44,-58.56,20.44,5.1,1.25,-4.78,70.87,-97.37,27.0,1.25,15.1,-15.96,207.06,274.75,112.56,-17.99,-1.66,1.03,-75.19,397.31,217.87,-7.52,-3.19,3.48,9.5,33.25,15.81,2.0,-0.07,-2.48,-20.37,-39.81,-32.19,-0.3,0.41,-0.3,12.69,-8.94,3.06,-0.29,-0.14,0.01,-20.37,-9.56,-18.44,0.63,-0.27,-0.24,-10.25,-11.94,-18.37,0.44,0.36,-0.11,-1.06,-12.94,-7.5,0.41,0.12,-0.17,9.0,-14.19,-7.19,0.27,-0.15,-0.22,8.56,-11.44,-5.31,0.24,-0.04,-0.27,8.88,-10.31,-2.12,-0.13,-0.54,-0.36,4.19,-4.12,-4.06,-0.05,-0.22,-0.37,6.12,-5.44,-6.75,leftSwap
1.45,-0.99,-0.6,-18.62,-76.87,14.69,9.2,1.98,-15.05,117.62,-77.19,24.06,-9.36,1.16,-1.25,80.25,572.81,96.44,-11.46,0.01,6.47,74.12,140.62,65.5,0.11,-2.0,0.36,-58.06,-39.5,-56.69,1.55,0.29,-0.98,28.81,-21.25,-4.19,1.14,0.07,0.32,26.25,-8.5,6.19,0.24,-0.27,0.29,-12.06,1.12,-10.5,0.33,-0.05,-0.18,5.44,-9.63,-2.37,0.19,-0.21,-0.27,2.19,-5.44,-1.44,-0.06,-0.49,-0.1,-0.56,-5.25,-2.12,0.11,-0.39,0.04,0.56,-7.5,-1.37,0.1,-0.45,-0.19,-0.5,-6.81,-3.75,0.17,-0.39,-0.22,1.25,-6.81,-3.56,0.19,-0.31,-0.03,3.25,-5.69,-1.5,leftSwap
1.06,0.09,0.22,-30.31,-65.69,4.69,9.79,1.25,-9.51,158.94,-155.81,33.56,-4.85,6.38,-7.08,-23.31,638.25,127.38,-16.29,-9.54,5.96,77.87,196.12,118.25,-0.19,-2.26,0.89,-15.94,-78.44,-33.63,1.74,0.56,-2.06,16.25,-39.19,10.88,-0.47,-0.08,0.0,19.19,-5.19,5.5,-0.27,-0.58,0.04,1.44,-7.69,-6.81,0.21,-0.17,-0.06,-13.44,-11.19,-0.37,-0.06,-0.32,-0.02,0.62,-14.69,5.0,0.36,-1.04,-0.03,-12.75,-12.94,0.69,0.26,-1.11,-0.29,-14.75,-4.87,-0.81,0.1,-0.35,-0.19,3.19,-4.56,3.69,0.18,-0.36,-0.09,-0.37,-2.44,0.94,0.06,-0.36,-0.11,1.69,-2.06,-1.94,leftSwap
1.66,-0.6,0.03,-61.5,-68.0,22.62,4.56,-2.06,-4.99,19.31,-142.25,11.12,-1.49,6.94,-12.06,83.19,552.62,71.62,-20.57,-7.06,-2.08,-101.69,415.38,162.44,-3.34,-0.69,3.32,62.56,-35.25,-37.5,2.02,-0.76,-1.56,-0.56,-25.25,-21.31,0.26,-0.64,-0.33,46.88,-13.44,17.69,0.5,-0.48,0.71,-3.5,-7.0,1.25,0.76,-0.53,0.13,-10.13,-7.62,1.94,0.26,-0.89,-0.24,7.62,-14.63,4.12,0.59,-0.68,0.18,1.06,-12.44,-5.31,0.05,-0.22,0.19,-0.37,-16.5,3.87,0.39,0.0,-0.07,16.87,-23.94,2.56,0.56,-0.22,-0.55,0.62,-12.75,-0.31,0.41,-0.45,-0.36,-1.0,-4.87,3.69,leftSwap
3.19,-1.01,-4.38,-6.56,-122.62,20.81,0.07,9.16,-16.51,185.75,228.62,80.25,-13.64,8.63,0.04,-103.62,472.31,191.31,-7.6,-3.23,5.37,59.81,-5.94,-19.69,1.6,0.79,-3.35,-9.88,-59.19,-41.13,0.78,0.87,-0.69,63.06,-20.12,18.69,-0.29,-0.36,0.64,-12.0,-2.19,-11.94,0.31,0.02,0.25,-16.81,-23.44,-15.63,0.37,-0.21,0.0,7.44,-20.5,-3.0,0.59,-0.22,-0.34,-4.37,-11.31,-6.31,0.25,-0.04,-0.26,2.25,-6.19,0.0,0.28,0.13,-0.18,-3.37,-5.0,-1.44,-0.01,-0.54,-0.03,-8.19,-6.12,-8.94,0.28,-0.08,0.02,-11.5,-3.44,-5.81,0.14,0.06,-0.22,-8.38,-3.56,-1.25,leftSwap
1.85,0.41,-0.96,53.19,-147.5,21.94,5.98,-1.58,-11.89,30.5,-84.25,27.13,-2.85,4.34,-5.5,67.81,614.19,86.37,-17.49,-5.03,5.21,-84.62,174.0,124.19,-1.08,-1.45,0.45,56.25,-102.12,-42.38,1.64,0.16,-2.96,41.69,-42.38,-12.56,1.09,-0.23,-1.15,64.06,-14.75,12.69,0.71,0.16,0.15,-4.87,2.75,-15.25,1.14,0.39,-0.32,0.5,-6.37,-18.87,0.47,-0.08,-0.47,-2.12,-4.5,-0.88,0.49,-0.16,-0.55,7.69,-2.25,0.62,0.45,-0.05,-0.15,6.37,0.62,-2.87,0.29,0.16,-0.25,-5.87,-5.5,4.37,0.33,-0.05,-0.22,1.62,-0.13,-10.56,0.33,-0.06,-0.17,-1.87,-0.5,1.75,leftSwap
1.23,0.93,0.31,-40.56,-106.69,39.06,2.1,-2.08,-4.06,38.31,-137.94,-16.0,2.12,8.9,-20.43,206.19,168.87,-7.69,-10.96,-0.59,-5.78,-214.0,489.06,241.63,-7.69,-4.94,6.91,17.12,-5.5,-61.5,2.23,0.09,-1.13,40.44,-16.25,-10.19,0.5,0.13,-0.56,34.0,-8.06,27.06,-0.01,0.12,0.85,-10.81,-10.56,-3.62,0.49,0.44,0.06,-5.25,-13.81,-14.75,0.41,-0.81,0.0,8.31,-16.87,-12.81,0.29,0.72,-0.26,8.06,-24.81,-9.81,0.56,0.15,-0.18,11.44,-9.94,-2.62,0.21,0.0,0.01,1.12,-8.81,-0.37,0.27,0.34,-0.43,-5.12,-7.19,14.5,0.03,-0.07,-0.23,2.5,-0.75,-0.62,leftSwap
1.52,0.16,0.69,-28.62,-164.94,-25.69,2.95,2.61,-5.81,41.19,-126.25,-10.81,-2.58,7.43,-9.61,117.75,627.69,147.44,-21.09,-8.68,0.18,-29.63,214.25,171.25,1.32,3.04,1.47,41.19,-59.38,-49.56,-0.1,-2.27,-2.92,35.69,-5.5,8.06,0.17,0.85,-0.84,3.25,17.75,19.25,-0.3,0.0,0.79,4.5,22.06,-25.31,0.01,0.11,0.34,-2.25,-0.13,0.13,-0.26,-0.01,-0.15,0.37,-2.62,-4.75,-0.09,0.11,-0.12,-5.75,-8.06,-9.19,-0.08,0.4,-0.14,6.87,-9.81,-6.12,-0.01,-0.05,-0.17,-2.5,-10.44,2.62,-0.05,0.1,-0.1,-9.19,1.25,-2.5,-0.1,0.13,-0.16,4.0,-10.69,-8.31,leftSwap
1.49,-0.18,0.72,45.0,-101.12,-43.25,10.57,6.14,-10.39,184.37,-145.0,13.31,-8.39,4.89,-15.85,-61.25,592.0,215.62,-17.61,1.04,5.61,61.63,171.13,68.31,-0.8,0.61,1.27,-61.88,-21.44,-77.44,-0.04,0.26,-0.87,30.62,-13.56,5.87,-0.69,-0.46,0.0,-2.75,-21.69,0.75,0.52,0.39,0.23,5.12,-32.38,-14.25,0.63,0.39,0.76,15.5,-37.94,-14.63,0.8,0.59,-0.11,10.19,-21.81,-4.75,0.04,0.02,-0.42,5.37,-2.0,3.0,-0.23,-0.3,-0.18,7.06,10.44,1.12,-0.16,0.11,-0.09,0.13,6.87,6.0,-0.39,0.25,-0.06,-11.56,4.75,1.12,-0.36,0.43,-0.19,-1.5,-1.5,-8.19,leftSwap
1.29,0.66,0.36,13.06,-71.0,-6.12,0.67,0.8,0.14,15.5,-57.13,14.13,0.09,-0.28,0.58,-17.0,-55.44,25.31,2.93,0.74,-3.79,101.25,-90.0,24.69,-2.67,10.65,-11.02,99.25,648.13,126.62,-19.44,-12.32,6.66,69.44,184.13,113.88,0.76,0.61,-0.15,-47.5,-75.37,-42.88,0.61,0.61,-1.36,62.0,-2.0,-5.25,-0.02,0.25,0.58,14.13,6.62,-0.88,0.11,0.25,0.66,12.44,2.87,0.0,0.35,0.32,0.07,6.0,-7.81,5.25,-0.25,-0.07,-0.13,-6.12,2.25,4.0,-0.46,0.34,-0.12,-1.5,-2.75,6.62,-0.37,0.06,-0.02,3.0,4.87,-0.5,-0.3,-0.08,0.12,3.5,-2.5,-3.12,leftSwap
0.53,-0.6,-0.15,51.06,-10.56,-4.12,0.72,0.45,0.31,63.0,-7.0,10.44,1.13,0.01,-0.28,62.75,2.12,36.94,-1.1,-2.18,7.92,227.25,46.19,67.31,-8.09,1.45,-4.06,-273.44,-432.5,-56.13,-0.8,5.4,-18.24,-138.5,-405.63,-50.81,1.15,-0.65,-5.68,-60.88,165.31,20.25,0.69,-1.96,-0.72,1.0,66.56,32.56,0.0,0.54,0.12,-30.5,29.06,7.37,-0.4,-1.82,-0.07,-25.69,11.94,-7.37,0.2,-1.32,-0.78,-8.56,-5.37,-17.62,0.29,-0.15,-0.82,7.25,-3.62,-12.44,0.52,-0.85,-0.75,28.5,-0.25,-3.0,0.13,-0.9,-0.4,-2.94,7.5,-0.81,0.12,-0.71,-0.51,-10.44,8.06,-1.19,rightSwap
-0.57,-0.11,-0.24,48.81,-4.5,17.06,0.0,-0.79,-0.64,93.69,-4.19,41.19,-5.48,-5.62,13.5,156.94,11.94,-6.75,-3.22,2.05,-4.12,-120.5,-453.12,-209.62,-0.51,9.0,-17.57,-59.75,-215.81,-62.06,2.31,-1.71,-3.99,-102.81,105.81,10.69,-0.09,-1.09,0.31,55.69,19.25,20.44,-0.04,-0.89,0.02,-21.81,19.75,12.94,-0.41,-1.08,-0.05,14.56,7.06,7.31,-0.06,-0.92,-0.15,1.87,11.12,-0.44,-0.04,-0.38,-0.01,-4.56,11.31,0.0,-0.42,-0.12,-0.28,-7.25,14.13,-3.25,-0.19,-0.64,-0.03,9.75,10.06,3.94,0.1,-0.72,-0.32,-10.56,7.31,1.5,-0.02,-0.23,-0.3,4.44,8.69,4.0,rightSwap
0.21,-0.19,-0.03,50.31,-4.62,18.12,-1.33,-4.21,3.98,204.06,16.69,47.13,-15.03,0.35,3.97,202.5,-334.31,-100.12,-5.44,0.0,-7.37,198.87,-608.5,-145.94,0.78,-1.15,-3.03,-137.12,177.94,-3.81,0.74,-1.01,0.01,39.88,20.62,13.06,-0.16,-0.18,0.78,2.5,22.25,8.88,-0.15,-0.3,-0.01,-6.81,3.62,8.63,0.09,-0.44,-0.41,-15.25,5.31,-1.25,0.01,-0.6,-0.56,7.5,5.37,-0.94,0.67,-1.21,-0.86,-18.0,3.25,-7.87,0.03,-0.22,-0.3,1.81,5.06,-0.5,-0.12,-0.44,-0.15,2.06,5.81,2.5,-0.12,-0.52,-0.39,-4.37,5.44,1.06,-0.12,-0.95,-0.57,3.87,3.44,-1.69,rightSwap
